Cement _component_1,Blast Furnace Slag _component_2,Fly Ash _component_3,Water_component_4,Superplasticizer_component_5,Coarse Aggregate_component_6,Fine Aggregate_component_7,Age_day,cluster,Concrete Compressive strength
-0.4242659566635155,-1.0331543573002746,1.0423337879132086,-1.1987074714194437,0.883036936381347,1.2985319907201984,0.2665314392168029,0.2626200067130646,0,3.441058915087286
-1.1745372000130534,-1.0331543573002746,1.121279387104487,0.1214376036869911,0.9325359374621015,0.6382613777523386,-0.6175037152452469,0.2626200067130646,0,2.946016681308058
0.1830009034088168,-1.0331543573002746,1.0331795627524403,-1.1386754598536972,0.7749741642085711,1.0053162078689073,0.04043599349298948,0.9426966245924756,0,4.0578534536396855
-0.9733566877018769,0.9896995454331864,1.023470487961662,0.010577949163026712,0.003464933630766206,0.4456554991562858,-0.37108975520750004,-1.731049157461412,0,3.078693794268338
-1.1125745336095323,0.529886640493626,1.0430039989321331,-1.2107590295673212,0.8459241686088993,1.3227541722645504,0.2832246691464209,0.2626200067130646,0,3.469478889078561
-0.4732484558969268,0.6286079832738235,1.0348899279773647,-1.37495261046154,0.7500156319586431,0.5318985606424126,0.08108498663801404,1.5184240228006485,0,4.054043265448575
-1.3403201207182425,-1.0331543573002746,1.101364706063286,0.6821060110045083,0.697906367433092,0.9270565823941362,-1.0759985488031902,0.2626200067130646,0,2.599722324216582
-1.1745372000130534,0.9855537178283134,1.0683406874639205,-0.24772576696548415,0.613565330293779,0.42709695948606236,-0.37382573311477957,-0.40084122871718764,0,3.529004086149812
-0.4242659566635155,-1.0331543573002746,1.0423337879132086,-1.1987074714194437,0.883036936381347,1.2985319907201984,0.2665314392168029,1.5184240228006485,0,3.8550292839080256
-1.5354283634876864,0.11762986958026743,1.2307131607690476,-0.19876173272169903,0.37893576026476883,0.6138903655048895,-0.9016456906697226,0.2626200067130646,0,2.7936160894318567
-0.07131017055966858,-1.0331543573002746,0.934299139392534,0.4007652533070042,0.3126617893128142,-0.19355964318839963,1.0849479645270403,1.5184240228006485,0,3.769306703226551
0.3884593247150987,-1.0331543573002746,1.0195938773532378,-0.264102736975203,0.7415388920985728,0.6358264194881185,-0.2798548596750277,1.5184240228006485,0,4.055950174234789
-0.49060699945151537,-1.0331543573002746,1.1836450974386266,-1.4364844710149156,0.9116566382669798,0.9899402398563144,0.014124844977206714,1.5184240228006485,0,4.09933210373314
0.20225935376082202,-1.0331543573002746,0.9416108407385421,-1.0730707363680816,0.9186707084151258,0.02573209367854821,1.2543672140949251,0.9426966245924756,0,3.952012653644304
-0.501825993048739,-1.0331543573002746,0.9542109471145648,-1.1446618050669568,0.8150835482982555,0.4023091827878519,1.5782321317983483,0.2626200067130646,0,3.648057459593681
-0.5093316146304617,-1.0331543573002746,1.0446748574074076,-1.1686445655512006,0.5835863435014814,1.3756483909596868,0.32547783812654935,1.5184240228006485,0,3.888140064964814
-0.4242659566635155,-1.0331543573002746,1.0423337879132086,-1.1987074714194437,0.883036936381347,1.2985319907201984,0.2665314392168029,-1.731049157461412,0,2.7936160894318567
-0.9231502323239525,-1.0331543573002746,1.166038933416167,-0.5524989453930164,0.5630270619728661,1.0289345718763263,0.04437683474589305,-1.731049157461412,0,2.6823904543216326
-1.4096291269296362,-1.0331543573002746,1.2087420672574618,-0.7000106191070328,1.172441566213523,1.2441492866275916,-1.358283150601205,0.2626200067130646,0,2.671386216730619
0.1587307095799705,-1.0331543573002746,0.9069614705948714,0.9602510055843758,0.8306367987488201,-0.5312415766279204,-0.1625872589208991,0.2626200067130646,0,3.504054767101864
-0.49060699945151537,-1.0331543573002746,1.1836450974386266,-1.4364844710149156,0.9116566382669798,0.9899402398563144,0.014124844977206714,0.2626200067130646,0,3.848870190422877
-1.05816621971435,0.0796242031921679,1.1793123359512105,-1.3016309522460934,0.09574149816512492,0.43328620979644134,1.0278454946824576,1.5184240228006485,0,3.6553226705850936
-0.43277324102365433,0.6346234171786346,1.0413264596774963,-2.328518816011918,0.92563019380667,1.2638470245644067,0.23821914464286204,0.9426966245924756,0,4.142975983633837
-0.508079210611743,-1.0331543573002746,1.0338645457758247,0.03179295631622094,0.3397635409027261,1.0525082717799235,0.06405829809262685,0.9426966245924756,0,3.5610460826040518
-1.0367097835990584,0.8543374643668565,1.1479222894281211,-0.4016744182133106,0.7584127768420684,0.4444191223842296,-0.37382573311477957,0.2626200067130646,0,3.658677945380815
-0.4881202828568979,-1.0331543573002746,1.1848407437554562,-1.424146523803016,0.7992550048304299,1.0041341141983056,0.025973238104458705,0.9426966245924756,0,3.8636727444870993
-0.9231502323239525,-1.0331543573002746,1.166038933416167,-0.5524989453930164,0.5630270619728661,1.0289345718763263,0.04437683474589305,-0.40084122871718764,0,3.1179499062782403
-0.43277324102365433,0.6346234171786346,1.0413264596774963,-2.328518816011918,0.92563019380667,1.2638470245644067,0.23821914464286204,1.5184240228006485,0,4.167130231947748
-0.2721577011309978,-1.0331543573002746,1.0338645457758247,-0.30791166393001307,0.46417063991678553,1.0383694020667693,0.0535662306560106,-1.731049157461412,0,2.7997173896280336
-0.790459464203562,-1.0331543573002746,1.0466711435303793,-0.9843258126303103,0.5835863435014814,1.4283191191326305,0.38281593913898576,-0.40084122871718764,0,3.0937660138253564
-0.07131017055966858,-1.0331543573002746,0.934299139392534,0.6225085669539434,0.2847129721994623,-0.2981059634339839,1.0373847384099115,-1.731049157461412,0,2.2502386126218363
-0.49060699945151537,-1.0331543573002746,1.1836450974386266,-1.4364844710149156,0.9116566382669798,0.9899402398563144,0.014124844977206714,-1.731049157461412,0,2.9107188992270343
-0.38213170197239954,-1.0331543573002746,0.9386155561547322,0.4971466910571158,0.1632670989358205,-0.06152222838431947,1.192337385300477,-0.40084122871718764,0,3.236715742996532
-0.7960328275101342,-1.0331543573002746,1.0460067696645057,-0.7229071510072593,0.7749741642085711,1.3019951852956209,0.31780841511385116,0.2626200067130646,0,3.2523106009544382
0.2032186371480747,0.8732460524235222,0.37506360362600677,-1.0671288304663995,0.8757365745383683,1.1006954359697885,0.10591927314139808,-0.40084122871718764,0,3.8858843478184513
-0.7353569027132303,-1.0331543573002746,0.9546245026025866,-0.5187771181850863,0.5525674180642355,0.3301446345059764,1.555597793406421,1.5184240228006485,0,3.812865433894928
-0.4881202828568979,0.8745044394641953,0.37506360362600677,0.10567863282825837,0.4871023927662734,1.1486970468726325,0.14370836600234155,-1.731049157461412,0,2.9444389791664403
-0.9733566877018769,0.9896995454331864,1.023470487961662,0.010577949163026712,0.003464933630766206,0.4456554991562858,-0.37108975520750004,-0.40084122871718764,0,3.562181801067979
-0.48687779309619317,0.8745044394641953,0.37506360362600677,0.10567863282825837,0.46417063991678553,1.1510338673488696,0.14500895133633035,1.5184240228006485,0,3.93123722435195
-0.10554636391665871,-1.0331543573002746,1.0456741877932427,-2.160652072489218,0.9325359374621015,1.3917021842847774,0.3433508265528493,0.2626200067130646,0,3.979681653901961
-0.4881202828568979,-1.0331543573002746,1.1848407437554562,-1.424146523803016,0.7992550048304299,1.0041341141983056,0.025973238104458705,1.5184240228006485,0,3.9333930311643375
0.2032186371480747,0.8732460524235222,0.37506360362600677,-1.0671288304663995,0.8757365745383683,1.1006954359697885,0.10591927314139808,0.9426966245924756,0,4.2168571366974925
-0.7353569027132303,-1.0331543573002746,0.9546245026025866,-0.7803884152199035,0.5525674180642355,0.4345236911886392,1.6019444038580766,0.2626200067130646,0,3.285412348668445
-0.38213170197239954,-1.0331543573002746,0.9386155561547322,0.4971466910571158,0.1632670989358205,-0.06152222838431947,1.192337385300477,0.9426966245924756,0,3.416085994155906
-0.7960328275101342,-1.0331543573002746,1.0460067696645057,-0.99611120132824,0.7749741642085711,1.4065907885924553,0.36501183830706363,0.2626200067130646,0,3.3833727967496032
-0.07131017055966858,-1.0331543573002746,0.934299139392534,0.4007652533070042,0.3126617893128142,-0.19355964318839963,1.0849479645270403,-0.40084122871718764,0,3.255014871484074
-1.1569143717122607,-1.0331543573002746,1.1566955293323624,-0.1716669599346301,0.1632670989358205,1.0642784254199713,0.07453961408127015,0.2626200067130646,0,3.11529150861163
-0.24933252590319316,-1.0331543573002746,0.9294992200659471,0.9216956479097002,0.1793808566811425,-0.3230650957604352,0.9776179834272837,0.9426966245924756,0,3.3555024224000256
-0.4881202828568979,0.8745044394641953,0.37506360362600677,0.10567863282825837,0.4871023927662734,1.1486970468726325,0.14370836600234155,-0.40084122871718764,0,3.4464893708538624
-0.056468871279171336,-1.0331543573002746,1.022416777884236,0.6771536568944014,0.35301251448060883,0.8865484573861694,-0.26901532670097,1.5184240228006485,0,3.717223927123079
-0.7353569027132303,-1.0331543573002746,0.9546245026025866,-0.5187771181850863,0.5525674180642355,0.3301446345059764,1.555597793406421,-1.731049157461412,0,2.578700529074361
-0.7353569027132303,-1.0331543573002746,0.9546245026025866,-0.7803884152199035,0.5525674180642355,0.4345236911886392,1.6019444038580766,0.9426966245924756,0,3.5542045507873348
-0.9143875094634717,0.5577533233844384,1.0352311659047793,-0.5187771181850863,0.6233390817800538,1.0736865532582813,0.08239355867912798,0.2626200067130646,0,3.4741380060638702
-0.056468871279171336,-1.0331543573002746,1.022416777884236,0.4566828478170987,0.35301251448060883,0.7038261061707811,-0.2230750362960675,0.9426966245924756,0,3.636796374243711
-0.07131017055966858,-1.0331543573002746,0.934299139392534,0.6225085669539434,0.2847129721994623,-0.2981059634339839,1.0373847384099115,1.5184240228006485,0,3.741471904233107
-0.38213170197239954,-1.0331543573002746,0.9386155561547322,0.4971466910571158,0.1632670989358205,-0.06152222838431947,1.192337385300477,-1.731049157461412,0,2.5321082512722946
-1.0367097835990584,0.8543374643668565,1.1479222894281211,-0.4016744182133106,0.7584127768420684,0.4444191223842296,-0.37382573311477957,-1.731049157461412,0,2.822568654544802
-0.2963361539401858,-1.0331543573002746,1.022064952279864,0.7904167398547097,0.39162092840661245,0.7001926539825716,-0.22442328032958006,0.9426966245924756,0,3.4766140209469096
-1.05816621971435,0.0796242031921679,1.1793123359512105,-1.3016309522460934,0.09574149816512492,0.43328620979644134,1.0278454946824576,-1.731049157461412,0,3.1041381473977774
-0.08089478290759972,-1.0331543573002746,0.947538011083392,-1.2228257278676133,0.9859422136138576,0.20221228951339076,1.4095397529061937,0.2626200067130646,0,3.4610373820181723
-1.1745372000130534,0.9855537178283134,1.0683406874639205,-0.24772576696548415,0.613565330293779,0.42709695948606236,-0.37382573311477957,0.9426966245924756,0,4.002229273314295
-0.10554636391665871,-1.0331543573002746,1.0456741877932427,-2.160652072489218,0.9325359374621015,1.3917021842847774,0.3433508265528493,-1.731049157461412,0,3.1994891110680106
0.3884593247150987,-1.0331543573002746,1.0195938773532378,-0.264102736975203,0.7415388920985728,0.6358264194881185,-0.2798548596750277,0.9426966245924756,0,3.9695369116287527
-0.056468871279171336,-1.0331543573002746,1.022416777884236,0.6771536568944014,0.35301251448060883,0.8865484573861694,-0.26901532670097,-1.731049157461412,0,2.563409711275944
-1.1425817676196326,0.7665285364364328,1.166038933416167,-0.87307999664433,0.593691415532272,0.4456554991562858,-0.057255191497160844,-1.731049157461412,0,2.804571768092832
0.1830009034088168,-1.0331543573002746,1.0331795627524403,-1.1386754598536972,0.7749741642085711,1.0053162078689073,0.04043599349298948,-0.40084122871718764,0,3.6831128592196
-0.2963361539401858,-1.0331543573002746,1.022064952279864,0.7904167398547097,0.39162092840661245,0.7001926539825716,-0.22442328032958006,-1.731049157461412,0,2.664446563620078
-1.0367097835990584,0.8543374643668565,1.1479222894281211,-0.4016744182133106,0.7584127768420684,0.4444191223842296,-0.37382573311477957,-0.40084122871718764,0,3.4193646856176043
-0.056468871279171336,-1.0331543573002746,1.022416777884236,0.4566828478170987,0.42863128686208496,0.7038261061707811,-0.2230750362960675,-0.40084122871718764,0,3.2359295794340284
-1.3747495882568286,1.035329816799094,1.0033511260047803,-0.09083823118705199,0.6036835793677854,0.37995796270549065,-1.1939070976341912,0.2626200067130646,0,3.279406324608233
-0.4881202828568979,0.8745044394641953,0.37506360362600677,0.10567863282825837,0.4871023927662734,1.1486970468726325,0.14370836600234155,1.5184240228006485,0,4.005513348515485
-0.7960328275101342,-1.0331543573002746,1.0460067696645057,-0.99611120132824,0.7749741642085711,1.4065907885924553,0.36501183830706363,-0.40084122871718764,0,3.1663185741295248
